"Rk","G","Month","Day","Year","Age.Year","Age.Day","Tm","X","Opp","X.1","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","PM","Season","Date","Status","Name","LName"
13,13,11,21,2015,30,326,"CLE","","ATL","W (+12)","1","33:20:00",8,15,0.533,1,2,0.5,2,2,1,2,9,11,8,0,2,3,1,19,19.4,17,13,2015-11-21,"Regular Season","Lebron","James"
14,14,11,23,2015,30,328,"CLE","","ORL","W (+14)","1","34:58:00",7,14,0.5,0,2,0,1,5,0.2,0,6,6,13,1,0,2,0,15,16.3,29,13,2015-11-23,"Regular Season","Lebron","James"
15,15,11,25,2015,30,330,"CLE","@","TOR","L (-4)","1","39:46:00",6,16,0.375,1,5,0.2,11,12,0.917,2,4,6,8,0,0,2,1,24,20.6,13,13,2015-11-25,"Regular Season","Lebron","James"
16,16,11,27,2015,30,332,"CLE","@","CHO","W (+5)","1","38:13:00",8,20,0.4,2,5,0.4,7,9,0.778,2,11,13,5,0,0,3,2,25,17.8,1,13,2015-11-27,"Regular Season","Lebron","James"
17,17,11,28,2015,30,333,"CLE","","BRK","W (+2)","1","35:43:00",10,22,0.455,1,6,0.167,5,6,0.833,2,7,9,5,1,0,2,0,26,20.2,-1,13,2015-11-28,"Regular Season","Lebron","James"
18,18,12,1,2015,30,336,"CLE","","WAS","L (-12)","1","37:23:00",8,20,0.4,0,3,0,8,8,1,4,9,13,4,1,1,9,3,24,13,-12,13,2015-12-01,"Regular Season","Lebron","James"
19,19,12,4,2015,30,339,"CLE","@","NOP","L (-6)","1","44:47:00",13,29,0.448,1,5,0.2,10,11,0.909,2,5,7,8,1,1,5,4,37,25.1,-4,13,2015-12-04,"Regular Season","Lebron","James"
20,NA,12,5,2015,30,340,"CLE","@","MIA","L (-15)","Did Not Play","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2015-12-05,"Regular Season","Lebron","James"
21,20,12,8,2015,30,343,"CLE","","POR","W (+5)","1","40:20:00",14,24,0.583,1,3,0.333,4,4,1,1,9,10,3,2,3,2,3,33,28.2,7,13,2015-12-08,"Regular Season","Lebron","James"
22,21,12,11,2015,30,346,"CLE","@","ORL","W (+35)","1","29:25:00",10,15,0.667,0,1,0,5,8,0.625,0,3,3,8,4,0,4,0,25,23.8,36,13,2015-12-11,"Regular Season","Lebron","James"
23,22,12,15,2015,30,350,"CLE","@","BOS","W (+12)","1","35:42:00",10,20,0.5,0,3,0,4,4,1,1,6,7,3,2,1,6,3,24,14.1,17,13,2015-12-15,"Regular Season","Lebron","James"
24,23,12,17,2015,30,352,"CLE","","OKC","W (+4)","1","39:37:00",12,27,0.444,2,5,0.4,7,8,0.875,2,7,9,11,2,0,7,2,33,23.9,5,13,2015-12-17,"Regular Season","Lebron","James"
25,24,12,20,2015,30,355,"CLE","","PHI","W (+22)","1","25:19:00",10,17,0.588,0,3,0,3,4,0.75,0,5,5,4,3,1,2,0,23,20.7,33,13,2015-12-20,"Regular Season","Lebron","James"
26,25,12,23,2015,30,358,"CLE","","NYK","W (+7)","1","37:43:00",9,22,0.409,0,3,0,6,7,0.857,1,8,9,5,0,0,1,2,24,16.6,7,13,2015-12-23,"Regular Season","Lebron","James"
27,26,12,25,2015,30,360,"CLE","@","GSW","L (-6)","1","38:33:00",10,26,0.385,1,5,0.2,4,9,0.444,2,7,9,2,1,2,4,0,25,12.1,-9,13,2015-12-25,"Regular Season","Lebron","James"
28,27,12,26,2015,30,361,"CLE","@","POR","L (-29)","1","26:27:00",4,13,0.308,0,3,0,4,5,0.8,0,4,4,5,0,0,3,2,12,5,-29,13,2015-12-26,"Regular Season","Lebron","James"
29,28,12,28,2015,30,363,"CLE","@","PHO","W (+4)","1","35:23:00",4,10,0.4,1,5,0.2,5,9,0.556,0,4,4,7,2,1,2,3,14,12.6,3,13,2015-12-28,"Regular Season","Lebron","James"
30,29,12,29,2015,30,364,"CLE","@","DEN","W (+6)","1","34:23:00",13,24,0.542,1,3,0.333,7,8,0.875,3,3,6,2,2,1,5,2,34,23.3,3,13,2015-12-29,"Regular Season","Lebron","James"
31,30,1,2,2016,31,3,"CLE","","ORL","W (+25)","1","29:13:00",11,18,0.611,4,7,0.571,3,4,0.75,0,5,5,3,2,0,0,2,29,25.2,28,13,2016-01-02,"Regular Season","Lebron","James"
32,31,1,4,2016,31,5,"CLE","","TOR","W (+22)","1","30:41:00",7,11,0.636,1,2,0.5,5,8,0.625,0,2,2,7,3,0,2,1,20,20,11,13,2016-01-04,"Regular Season","Lebron","James"
33,32,1,6,2016,31,7,"CLE","@","WAS","W (+6)","1","39:42:00",12,22,0.545,4,9,0.444,6,8,0.75,0,10,10,4,1,1,2,3,34,26.9,2,13,2016-01-06,"Regular Season","Lebron","James"
34,33,1,8,2016,31,9,"CLE","@","MIN","W (+26)","1","32:14:00",5,12,0.417,0,4,0,3,4,0.75,0,12,12,8,1,2,3,1,13,14.4,21,13,2016-01-08,"Regular Season","Lebron","James"
35,34,1,10,2016,31,11,"CLE","@","PHI","W (+10)","1","37:00:00",15,22,0.682,3,5,0.6,4,6,0.667,0,7,7,9,2,0,2,1,37,34.8,11,13,2016-01-10,"Regular Season","Lebron","James"
36,35,1,12,2016,31,13,"CLE","@","DAL","W (+3)","1","41:43:00",9,17,0.529,3,6,0.5,6,8,0.75,3,7,10,7,2,0,4,2,27,24.2,2,13,2016-01-12,"Regular Season","Lebron","James"
37,36,1,14,2016,31,15,"CLE","@","SAS","L (-4)","1","37:20:00",9,17,0.529,1,3,0.333,3,4,0.75,2,5,7,5,0,0,4,4,22,14.1,9,13,2016-01-14,"Regular Season","Lebron","James"
38,37,1,15,2016,31,16,"CLE","@","HOU","W (+14)","1","36:23:00",7,14,0.5,1,2,0.5,4,6,0.667,2,5,7,7,0,2,4,1,19,16,10,13,2016-01-15,"Regular Season","Lebron","James"
39,38,1,18,2016,31,19,"CLE","","GSW","L (-34)","1","32:53:00",7,16,0.438,0,3,0,2,2,1,1,4,5,5,1,1,3,1,16,11.3,-34,13,2016-01-18,"Regular Season","Lebron","James"
40,39,1,20,2016,31,21,"CLE","@","BRK","W (+13)","1","29:03:00",7,12,0.583,1,1,1,2,4,0.5,0,1,1,5,1,1,4,1,17,11.7,15,13,2016-01-20,"Regular Season","Lebron","James"
41,40,1,21,2016,31,22,"CLE","","LAC","W (+13)","1","35:11:00",9,17,0.529,1,4,0.25,3,5,0.6,1,4,5,12,0,0,0,4,22,21.6,21,13,2016-01-21,"Regular Season","Lebron","James"
42,41,1,23,2016,31,24,"CLE","","CHI","L (-13)","1","39:44:00",11,27,0.407,0,5,0,4,7,0.571,3,10,13,9,2,1,1,3,26,22.2,-2,13,2016-01-23,"Regular Season","Lebron","James"
43,42,1,25,2016,31,26,"CLE","","MIN","W (+7)","1","38:01:00",11,15,0.733,1,1,1,2,3,0.667,0,4,4,9,1,1,5,2,25,21.9,1,13,2016-01-25,"Regular Season","Lebron","James"
44,43,1,27,2016,31,28,"CLE","","PHO","W (+22)","1","31:01:00",7,8,0.875,0,1,0,7,7,1,0,3,3,9,0,0,2,2,21,22.6,16,13,2016-01-27,"Regular Season","Lebron","James"
45,44,1,29,2016,31,30,"CLE","@","DET","W (+8)","1","35:48:00",7,16,0.438,0,2,0,6,7,0.857,1,8,9,8,1,0,1,3,20,18.7,19,13,2016-01-29,"Regular Season","Lebron","James"
46,45,1,30,2016,31,31,"CLE","","SAS","W (+14)","1","34:09:00",10,17,0.588,0,2,0,9,11,0.818,1,4,5,7,2,2,2,2,29,27.7,14,13,2016-01-30,"Regular Season","Lebron","James"
47,46,2,1,2016,31,33,"CLE","@","IND","W (+5)","1","43:35:00",9,22,0.409,0,5,0,6,10,0.6,2,10,12,6,2,1,1,2,24,20.1,-1,13,2016-02-01,"Regular Season","Lebron","James"
48,47,2,3,2016,31,35,"CLE","@","CHO","L (-9)","1","39:08:00",10,21,0.476,0,3,0,3,5,0.6,0,6,6,6,1,2,1,1,23,18.5,-9,13,2016-02-03,"Regular Season","Lebron","James"
49,48,2,5,2016,31,37,"CLE","","BOS","L (-1)","1","38:05:00",9,23,0.391,0,5,0,12,17,0.706,3,4,7,4,2,1,6,2,30,17.5,-7,13,2016-02-05,"Regular Season","Lebron","James"
50,49,2,6,2016,31,38,"CLE","","NOP","W (+15)","1","36:42:00",11,20,0.55,2,5,0.4,3,3,1,0,3,3,8,1,0,2,2,27,22.1,8,13,2016-02-06,"Regular Season","Lebron","James"
51,50,2,8,2016,31,40,"CLE","","SAC","W (+20)","1","30:54:00",8,16,0.5,1,2,0.5,4,5,0.8,1,9,10,10,2,1,4,1,21,21.3,16,13,2016-02-08,"Regular Season","Lebron","James"
52,51,2,10,2016,31,42,"CLE","","LAL","W (+9)","1","36:40:00",12,22,0.545,3,6,0.5,2,5,0.4,1,6,7,11,1,0,1,1,29,27,16,13,2016-02-10,"Regular Season","Lebron","James"
53,52,2,18,2016,31,50,"CLE","","CHI","W (+11)","1","34:37:00",11,19,0.579,0,2,0,3,3,1,2,7,9,9,0,1,2,3,25,23.4,13,13,2016-02-18,"Regular Season","Lebron","James"
54,53,2,21,2016,31,53,"CLE","@","OKC","W (+23)","1","37:30:00",11,22,0.5,2,5,0.4,1,1,1,3,4,7,11,3,0,5,3,25,21.8,22,13,2016-02-21,"Regular Season","Lebron","James"
55,54,2,22,2016,31,54,"CLE","","DET","L (-8)","1","37:30:00",5,18,0.278,0,4,0,2,2,1,1,7,8,5,3,0,6,2,12,3.9,-4,13,2016-02-22,"Regular Season","Lebron","James"
56,55,2,24,2016,31,56,"CLE","","CHO","W (+11)","1","30:19:00",8,13,0.615,2,4,0.5,5,8,0.625,1,6,7,7,2,0,2,1,23,22.9,4,13,2016-02-24,"Regular Season","Lebron","James"
57,56,2,26,2016,31,58,"CLE","@","TOR","L (-2)","1","40:29:00",9,18,0.5,2,4,0.5,5,9,0.556,1,7,8,7,1,0,6,2,25,16.3,10,13,2016-02-26,"Regular Season","Lebron","James"
58,NA,2,28,2016,31,60,"CLE","@","WAS","L (-14)","Did Not Play","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2016-02-28,"Regular Season","Lebron","James"
59,57,2,29,2016,31,61,"CLE","","IND","W (+4)","1","36:49:00",14,22,0.636,2,4,0.5,3,5,0.6,0,5,5,4,2,0,5,2,33,22.9,12,13,2016-02-29,"Regular Season","Lebron","James"
60,58,3,4,2016,31,65,"CLE","","WAS","W (+25)","1","30:23:00",7,18,0.389,1,4,0.25,4,4,1,1,12,13,8,3,0,1,1,19,20.7,15,13,2016-03-04,"Regular Season","Lebron","James"
61,59,3,5,2016,31,66,"CLE","","BOS","W (+17)","1","36:00:00",11,20,0.55,1,4,0.25,5,9,0.556,4,7,11,8,2,1,4,2,28,25.2,4,13,2016-03-05,"Regular Season","Lebron","James"
62,60,3,7,2016,31,68,"CLE","","MEM","L (-3)","1","37:38:00",11,19,0.579,2,4,0.5,4,5,0.8,2,7,9,5,1,0,4,2,28,21.9,-9,13,2016-03-07,"Regular Season","Lebron","James"
63,61,3,9,2016,31,70,"CLE","@","SAC","W (+9)","1","36:33:00",8,19,0.421,1,5,0.2,8,9,0.889,4,7,11,6,0,0,5,1,25,18.2,16,13,2016-03-09,"Regular Season","Lebron","James"
64,62,3,10,2016,31,71,"CLE","@","LAL","W (+12)","1","34:50:00",9,18,0.5,1,4,0.25,5,8,0.625,2,3,5,7,0,2,3,2,24,18.6,6,13,2016-03-10,"Regular Season","Lebron","James"
65,63,3,13,2016,31,74,"CLE","@","LAC","W (+24)","1","30:43:00",9,15,0.6,3,4,0.75,6,7,0.857,1,5,6,5,1,0,2,2,27,23.6,16,13,2016-03-13,"Regular Season","Lebron","James"
66,64,3,14,2016,31,75,"CLE","@","UTA","L (-9)","1","36:53:00",10,20,0.5,2,6,0.333,1,2,0.5,6,6,12,3,1,0,3,0,23,18.7,6,13,2016-03-14,"Regular Season","Lebron","James"
67,NA,3,16,2016,31,77,"CLE","","DAL","W (+1)","Did Not Play","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2016-03-16,"Regular Season","Lebron","James"
68,65,3,18,2016,31,79,"CLE","@","ORL","W (+6)","1","35:44:00",6,15,0.4,0,3,0,6,6,1,1,6,7,8,1,1,4,3,18,14.5,-5,13,2016-03-18,"Regular Season","Lebron","James"
69,66,3,19,2016,31,80,"CLE","@","MIA","L (-21)","1","26:38:00",13,20,0.65,0,3,0,0,0,NA,0,3,3,3,1,0,3,1,26,17.8,-23,13,2016-03-19,"Regular Season","Lebron","James"
70,67,3,21,2016,31,82,"CLE","","DEN","W (+33)","1","33:26:00",12,19,0.632,1,2,0.5,8,11,0.727,3,8,11,11,0,0,3,2,33,31.7,38,13,2016-03-21,"Regular Season","Lebron","James"
71,68,3,23,2016,31,84,"CLE","","MIL","W (+9)","1","36:55:00",9,22,0.409,1,4,0.25,7,10,0.7,5,1,6,8,2,1,2,0,26,23.1,12,13,2016-03-23,"Regular Season","Lebron","James"
72,69,3,24,2016,31,85,"CLE","@","BRK","L (-9)","1","35:04:00",13,16,0.813,1,2,0.5,3,4,0.75,1,5,6,5,1,0,4,2,30,25.5,-8,13,2016-03-24,"Regular Season","Lebron","James"
73,70,3,26,2016,31,87,"CLE","@","NYK","W (+14)","1","35:46:00",10,21,0.476,2,3,0.667,5,6,0.833,3,8,11,11,1,2,2,4,27,26.9,20,13,2016-03-26,"Regular Season","Lebron","James"
74,NA,3,29,2016,31,90,"CLE","","HOU","L (-6)","Inactive","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2016-03-29,"Regular Season","Lebron","James"
75,71,3,31,2016,31,92,"CLE","","BRK","W (+20)","1","30:40:00",8,11,0.727,0,0,NA,8,10,0.8,0,4,4,11,2,1,6,0,24,24.3,28,13,2016-03-31,"Regular Season","Lebron","James"
76,72,4,1,2016,31,93,"CLE","@","ATL","W (+2)","1","44:25:00",12,26,0.462,1,5,0.2,4,5,0.8,3,13,16,9,3,1,3,4,29,26.6,6,13,2016-04-01,"Regular Season","Lebron","James"
77,73,4,3,2016,31,95,"CLE","","CHO","W (+9)","1","40:50:00",14,22,0.636,0,0,NA,3,3,1,3,5,8,12,2,0,5,4,31,28.6,10,13,2016-04-03,"Regular Season","Lebron","James"
78,74,4,5,2016,31,97,"CLE","@","MIL","W (+29)","1","28:04:00",7,9,0.778,1,2,0.5,2,2,1,0,5,5,9,0,1,4,0,17,18,22,13,2016-04-05,"Regular Season","Lebron","James"
79,NA,4,6,2016,31,98,"CLE","@","IND","L (-14)","Inactive","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2016-04-06,"Regular Season","Lebron","James"
80,75,4,9,2016,31,101,"CLE","@","CHI","L (-3)","1","38:33:00",13,17,0.765,4,5,0.8,3,4,0.75,3,4,7,3,0,1,4,1,33,27.6,7,13,2016-04-09,"Regular Season","Lebron","James"
81,76,4,11,2016,31,103,"CLE","","ATL","W (+15)","1","32:25:00",13,16,0.813,3,4,0.75,5,5,1,1,5,6,6,2,1,4,2,34,32.3,13,13,2016-04-11,"Regular Season","Lebron","James"
82,NA,4,13,2016,31,105,"CLE","","DET","L (-2)","Did Not Play","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2016-04-13,"Regular Season","Lebron","James"
1,1,4,17,2016,31,109,"CLE","","DET","W (+5)","1","40:51:00",9,17,0.529,0,3,0,4,4,1,1,5,6,11,2,2,1,3,22,24.8,18,11,2016-04-17,"Playoffs","Lebron","James"
2,2,4,20,2016,31,112,"CLE","","DET","W (+17)","1","39:44:00",12,18,0.667,2,4,0.5,1,3,0.333,1,5,6,3,3,0,5,3,27,19.5,10,11,2016-04-20,"Playoffs","Lebron","James"
3,3,4,22,2016,31,114,"CLE","@","DET","W (+10)","1","42:55:00",8,24,0.333,1,6,0.167,3,5,0.6,1,12,13,7,0,1,5,2,20,9.7,17,11,2016-04-22,"Playoffs","Lebron","James"
4,4,4,24,2016,31,116,"CLE","@","DET","W (+2)","1","41:27:00",9,19,0.474,1,6,0.167,3,3,1,2,9,11,6,2,0,2,4,22,19,5,11,2016-04-24,"Playoffs","Lebron","James"
5,5,5,2,2016,31,124,"CLE","","ATL","W (+11)","1","40:34:00",11,21,0.524,2,4,0.5,1,1,1,0,7,7,9,5,1,4,3,25,23.6,16,11,2016-05-02,"Playoffs","Lebron","James"
6,6,5,4,2016,31,126,"CLE","","ATL","W (+25)","1","28:08:00",9,15,0.6,4,6,0.667,5,9,0.556,0,4,4,5,3,0,2,4,27,22.6,24,11,2016-05-04,"Playoffs","Lebron","James"
7,7,5,6,2016,31,128,"CLE","@","ATL","W (+13)","1","38:58:00",8,16,0.5,1,4,0.25,7,9,0.778,2,11,13,8,2,0,5,2,24,21.7,17,11,2016-05-06,"Playoffs","Lebron","James"
8,8,5,8,2016,31,130,"CLE","@","ATL","W (+1)","1","37:52:00",10,23,0.435,1,5,0.2,0,3,0,5,5,10,9,2,1,6,2,21,14.9,2,11,2016-05-08,"Playoffs","Lebron","James"
9,9,5,17,2016,31,139,"CLE","","TOR","W (+31)","1","28:18:00",11,13,0.846,0,1,0,2,4,0.5,2,4,6,4,2,1,4,3,24,21.4,20,11,2016-05-17,"Playoffs","Lebron","James"
10,10,5,19,2016,31,141,"CLE","","TOR","W (+19)","1","33:45:00",7,13,0.538,0,2,0,9,17,0.529,1,10,11,11,3,0,2,2,23,25.1,16,11,2016-05-19,"Playoffs","Lebron","James"
11,11,5,21,2016,31,143,"CLE","@","TOR","L (-15)","1","38:50:00",9,17,0.529,1,5,0.2,5,7,0.714,4,4,8,5,2,0,2,3,24,21.2,-12,11,2016-05-21,"Playoffs","Lebron","James"
12,12,5,23,2016,31,145,"CLE","@","TOR","L (-6)","1","45:48:00",11,16,0.688,1,3,0.333,6,6,1,4,5,9,6,2,1,1,3,29,31.2,-3,11,2016-05-23,"Playoffs","Lebron","James"
13,13,5,25,2016,31,147,"CLE","","TOR","W (+38)","1","31:30:00",10,17,0.588,2,4,0.5,1,3,0.333,0,6,6,8,2,1,2,2,23,21.6,31,11,2016-05-25,"Playoffs","Lebron","James"
14,14,5,27,2016,31,149,"CLE","@","TOR","W (+26)","1","41:15:00",13,22,0.591,3,6,0.5,4,7,0.571,2,9,11,6,1,3,3,2,33,29.2,22,11,2016-05-27,"Playoffs","Lebron","James"
15,15,6,2,2016,31,155,"CLE","@","GSW","L (-15)","1","40:53:00",9,21,0.429,2,4,0.5,3,4,0.75,4,8,12,9,2,1,4,2,23,20.9,-9,11,2016-06-02,"Playoffs","Lebron","James"
16,16,6,5,2016,31,158,"CLE","@","GSW","L (-33)","1","33:38:00",7,17,0.412,1,5,0.2,4,4,1,0,8,8,9,4,1,7,3,19,15.1,-20,11,2016-06-05,"Playoffs","Lebron","James"
17,17,6,8,2016,31,161,"CLE","","GSW","W (+30)","1","40:04:00",14,26,0.538,1,2,0.5,3,5,0.6,2,9,11,6,1,2,5,2,32,23.5,24,11,2016-06-08,"Playoffs","Lebron","James"
18,18,6,10,2016,31,163,"CLE","","GSW","L (-11)","1","45:34:00",11,21,0.524,1,5,0.2,2,4,0.5,4,9,13,9,2,3,7,4,25,21.2,-12,11,2016-06-10,"Playoffs","Lebron","James"
19,19,6,13,2016,31,166,"CLE","@","GSW","W (+15)","1","42:38:00",16,30,0.533,4,8,0.5,5,8,0.625,4,12,16,7,3,3,2,1,41,39.2,13,11,2016-06-13,"Playoffs","Lebron","James"
20,20,6,16,2016,31,169,"CLE","","GSW","W (+14)","1","42:35:00",16,27,0.593,3,6,0.5,6,8,0.75,2,6,8,11,4,3,1,3,41,42.5,26,11,2016-06-16,"Playoffs","Lebron","James"
21,21,6,19,2016,31,172,"CLE","@","GSW","W (+4)","1","46:49:00",9,24,0.375,1,5,0.2,8,10,0.8,1,10,11,11,2,3,5,1,27,23.1,4,11,2016-06-19,"Playoffs","Lebron","James"
1,1,10,25,2016,31,300,"CLE","","NYK","W (+29)","1","32:23:00",9,14,0.643,0,3,0,1,2,0.5,3,8,11,14,0,1,4,3,19,22.2,27,14,2016-10-25,"Regular Season","Lebron","James"
2,2,10,28,2016,31,303,"CLE","@","TOR","W (+3)","1","38:40:00",7,16,0.438,2,6,0.333,5,7,0.714,2,6,8,7,0,0,5,2,21,14.1,0,14,2016-10-28,"Regular Season","Lebron","James"
3,3,10,29,2016,31,304,"CLE","","ORL","W (+6)","1","39:00:00",7,16,0.438,2,6,0.333,7,11,0.636,1,5,6,9,1,1,2,2,23,20.4,1,14,2016-10-29,"Regular Season","Lebron","James"
4,4,11,1,2016,31,307,"CLE","","HOU","W (+8)","1","35:51:00",6,12,0.5,1,3,0.333,6,10,0.6,3,10,13,8,0,0,4,4,19,16.5,15,14,2016-11-01,"Regular Season","Lebron","James"
5,5,11,3,2016,31,309,"CLE","","BOS","W (+6)","1","36:22:00",12,22,0.545,1,4,0.25,5,5,1,1,6,7,12,1,0,2,2,30,28.5,18,14,2016-11-03,"Regular Season","Lebron","James"
6,6,11,5,2016,31,311,"CLE","@","PHI","W (+1)","1","35:52:00",9,23,0.391,1,5,0.2,6,7,0.857,1,7,8,14,2,1,5,1,25,22,11,14,2016-11-05,"Regular Season","Lebron","James"
7,7,11,8,2016,31,314,"CLE","","ATL","L (-4)","1","36:52:00",8,17,0.471,2,5,0.4,5,5,1,2,7,9,5,3,0,1,3,23,22.1,7,14,2016-11-08,"Regular Season","Lebron","James"
8,8,11,11,2016,31,317,"CLE","@","WAS","W (+11)","1","38:06:00",9,18,0.5,3,4,0.75,6,9,0.667,0,10,10,5,2,2,6,1,27,20.3,7,14,2016-11-11,"Regular Season","Lebron","James"
9,9,11,13,2016,31,319,"CLE","","CHO","W (+7)","1","38:42:00",8,21,0.381,2,5,0.4,1,2,0.5,0,8,8,8,1,1,3,0,19,13.8,12,14,2016-11-13,"Regular Season","Lebron","James"
10,10,11,15,2016,31,321,"CLE","","TOR","W (+4)","1","38:04:00",10,15,0.667,2,5,0.4,6,10,0.6,0,9,9,15,1,0,5,2,28,28.3,1,14,2016-11-15,"Regular Season","Lebron","James"
11,NA,11,16,2016,31,322,"CLE","@","IND","L (-10)","Did Not Dress","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2016-11-16,"Regular Season","Lebron","James"
12,11,11,18,2016,31,324,"CLE","","DET","W (+23)","1","28:03:00",9,14,0.643,1,3,0.333,2,3,0.667,0,3,3,3,0,1,2,1,21,15.7,21,14,2016-11-18,"Regular Season","Lebron","James"
13,12,11,23,2016,31,329,"CLE","","POR","W (+12)","1","37:30:00",11,21,0.524,2,3,0.667,7,8,0.875,1,9,10,13,3,0,3,0,31,32.8,17,14,2016-11-23,"Regular Season","Lebron","James"
14,13,11,25,2016,31,331,"CLE","","DAL","W (+38)","1","29:03:00",6,13,0.462,2,5,0.4,5,5,1,0,5,5,11,1,0,4,1,19,18.1,33,14,2016-11-25,"Regular Season","Lebron","James"
15,14,11,27,2016,31,333,"CLE","@","PHI","W (+4)","1","41:30:00",9,19,0.474,1,4,0.25,7,9,0.778,2,8,10,13,1,0,5,0,26,24.4,2,14,2016-11-27,"Regular Season","Lebron","James"
16,15,11,29,2016,31,335,"CLE","@","MIL","L (-17)","1","32:53:00",8,16,0.5,3,8,0.375,3,7,0.429,0,4,4,4,0,0,7,3,22,8.2,-12,14,2016-11-29,"Regular Season","Lebron","James"
17,16,12,1,2016,31,337,"CLE","","LAC","L (-19)","1","33:37:00",5,14,0.357,0,2,0,6,11,0.545,1,4,5,5,2,0,5,2,16,7.8,-20,14,2016-12-01,"Regular Season","Lebron","James"
18,17,12,2,2016,31,338,"CLE","@","CHI","L (-6)","1","44:40:00",13,22,0.591,1,3,0.333,0,0,NA,0,5,5,13,0,0,8,2,27,18.6,-3,14,2016-12-02,"Regular Season","Lebron","James"
19,18,12,5,2016,31,341,"CLE","@","TOR","W (+4)","1","42:01:00",12,26,0.462,2,7,0.286,8,9,0.889,3,5,8,7,2,0,1,2,34,28.9,9,14,2016-12-05,"Regular Season","Lebron","James"
20,19,12,7,2016,31,343,"CLE","@","NYK","W (+32)","1","32:27:00",7,10,0.7,1,2,0.5,10,14,0.714,2,4,6,7,1,2,4,2,25,24.3,32,14,2016-12-07,"Regular Season","Lebron","James"
21,20,12,9,2016,31,345,"CLE","","MIA","W (+30)","1","37:19:00",12,22,0.545,1,3,0.333,2,4,0.5,2,6,8,8,3,0,3,2,27,23.6,21,14,2016-12-09,"Regular Season","Lebron","James"
22,21,12,10,2016,31,346,"CLE","","CHO","W (+11)","1","42:27:00",17,24,0.708,5,10,0.5,5,9,0.556,1,8,9,10,3,1,5,3,44,40,-2,14,2016-12-10,"Regular Season","Lebron","James"
23,22,12,13,2016,31,349,"CLE","","MEM","W (+17)","1","36:29:00",9,17,0.529,0,4,0,5,8,0.625,1,5,6,8,3,0,6,1,23,17.9,8,14,2016-12-13,"Regular Season","Lebron","James"
24,NA,12,14,2016,31,350,"CLE","@","MEM","L (-8)","Not With Team","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2016-12-14,"Regular Season","Lebron","James"
25,23,12,17,2016,31,353,"CLE","","LAL","W (+11)","1","38:55:00",9,18,0.5,2,5,0.4,6,11,0.545,1,6,7,9,2,2,2,1,26,24.8,17,14,2016-12-17,"Regular Season","Lebron","James"
26,24,12,20,2016,31,356,"CLE","@","MIL","W (+6)","1","47:29:00",12,25,0.48,5,9,0.556,5,6,0.833,3,9,12,7,1,1,2,2,34,29.5,8,14,2016-12-20,"Regular Season","Lebron","James"
27,25,12,21,2016,31,357,"CLE","","MIL","W (+11)","1","34:25:00",12,24,0.5,4,7,0.571,1,1,1,1,8,9,6,0,0,2,0,29,22.3,26,14,2016-12-21,"Regular Season","Lebron","James"
28,26,12,23,2016,31,359,"CLE","","BRK","W (+20)","1","27:16:00",7,16,0.438,0,3,0,5,6,0.833,1,3,4,6,3,0,1,0,19,18,33,14,2016-12-23,"Regular Season","Lebron","James"
29,27,12,25,2016,31,361,"CLE","","GSW","W (+1)","1","40:11:00",12,22,0.545,4,8,0.5,3,7,0.429,5,8,13,4,2,1,5,2,31,24.4,4,14,2016-12-25,"Regular Season","Lebron","James"
30,NA,12,26,2016,31,362,"CLE","@","DET","L (-16)","Did Not Play","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2016-12-26,"Regular Season","Lebron","James"
31,28,12,29,2016,31,365,"CLE","","BOS","W (+6)","1","43:44:00",9,18,0.5,2,6,0.333,3,7,0.429,2,6,8,11,1,3,8,2,23,17.6,1,14,2016-12-29,"Regular Season","Lebron","James"
32,29,12,31,2016,32,1,"CLE","@","CHO","W (+12)","1","35:47:00",12,25,0.48,4,8,0.5,4,6,0.667,2,4,6,9,1,0,1,1,32,27,17,14,2016-12-31,"Regular Season","Lebron","James"
33,30,1,2,2017,32,3,"CLE","","NOP","W (+8)","1","38:55:00",9,21,0.429,0,4,0,8,10,0.8,2,5,7,6,2,1,4,1,26,19.5,-4,14,2017-01-02,"Regular Season","Lebron","James"
